41.284233 19.295362 56.610069 34.986290 32.339481 57.236004 54.355007 40.542694 86.622902 86.474899 153.905533 215.141312 283.002319 437.218597 656.490540 988.246460 1367.066528 1747.655884 2168.073975 2685.667236 2865.009033 2760.886963 2893.462646 2218.824707 1790.767212 1332.539062 809.224243 512.964661 333.696350 202.458557 127.973045 94.702843 68.508636 63.237164 47.051800 58.011044 53.227528 48.932758 29.205725 41.468975 42.510811 26.388958 36.105068 39.416683 44.261768 33.467533
37.823223 46.058914 28.812614 47.509647 29.483107 41.186359 48.213268 66.875893 83.719566 102.055061 127.543655 158.162399 240.985367 331.212616 524.866211 710.803162 886.235718 1137.459351 1491.278320 1522.140015 1785.365356 1765.111328 1625.299316 1310.847412 1092.020508 785.004150 539.145752 352.493286 232.359818 126.845100 112.318443 90.629768 54.057091 59.833672 48.814442 38.660816 30.237146 35.127235 39.785625 42.506935 31.798410 23.763252 32.807838 37.058411 26.396080 42.575336
44.671169 38.509899 62.003414 46.285172 42.094585 38.036297 34.067478 60.467663 73.031837 73.326935 117.455238 133.962875 192.976562 239.936249 297.693420 443.374268 608.196533 726.082275 825.189819 918.041321 989.743408 1058.587524 890.119751 785.716797 664.954773 448.262573 308.035004 234.090637 166.469528 114.467201 90.748817 72.635422 50.412266 55.546822 48.665504 44.920406 42.213989 51.332111 32.996418 38.101509 41.621239 39.063164 29.946148 44.820660 38.804520 34.642002
53.541248 42.853867 45.043251 32.848869 26.532127 50.607479 38.773857 58.071770 58.616673 80.880608 87.848778 123.241020 140.485580 153.508820 204.634430 317.556763 352.661652 479.729706 472.046875 519.138062 605.037415 536.629883 484.526855 413.917145 346.736908 303.586578 149.506378 129.552658 108.666702 95.113754 77.991776 53.767735 46.468925 44.735699 40.951694 45.842102 47.016609 44.424911 37.012554 33.044231 35.740753 37.094536 38.611214 27.717327 27.023418 34.000420
52.638058 36.648273 27.660290 39.922508 38.508869 47.360973 37.734146 53.367695 57.142109 70.558464 69.473854 102.517120 118.459572 139.600266 152.756760 181.626984 235.582428 243.704498 263.961761 339.724854 315.993958 302.786072 269.459961 226.710648 220.775360 171.570084 134.066147 112.088341 88.403557 79.307541 67.763008 62.413006 59.773144 46.009724 36.521805 40.959286 32.139435 44.510845 41.954670 30.208197 29.375580 34.737564 19.951948 26.974148 42.208317 28.604700
49.131855 34.229336 32.339867 39.063904 33.778236 34.830650 42.431496 40.740406 40.126095 57.108620 71.177010 75.880188 78.948471 84.010284 109.539108 125.068306 157.230087 133.521225 178.379364 186.050980 183.259842 160.138382 173.845917 140.197342 136.613647 120.217674 103.851318 85.686630 75.394600 68.184715 63.049690 42.798592 42.802193 40.908077 55.258255 30.869982 24.901190 28.129736 31.676704 38.658916 32.729042 37.327629 45.965645 37.306828 29.909550 42.402546
34.086151 35.279224 28.523605 40.308643 44.580772 48.518158 39.138992 52.213345 43.652020 48.595955 58.571991 68.154182 84.586395 82.982285 94.781349 101.080620 121.626732 112.994125 115.120117 126.440727 97.385597 92.322823 108.507088 98.743057 92.890633 93.605545 71.590996 64.741928 58.281563 61.672241 32.847992 55.534325 42.844296 44.322258 49.885372 49.500988 34.930984 37.356804 33.596348 36.567867 45.230595 46.067776 35.521938 46.877796 31.959772 27.320780
24.287365 44.621346 32.795269 50.304901 38.442772 41.946648 44.424007 30.481945 49.589497 46.306629 45.196522 42.102947 42.259022 64.542221 54.242851 75.068939 81.574486 86.369232 78.916794 83.919083 86.818748 91.013252 83.574974 80.952370 67.827408 66.824448 66.987259 56.557343 50.983025 51.532883 64.552994 40.176182 53.213509 28.398932 45.995361 44.634998 31.929907 46.145523 34.689785 47.028465 44.942757 35.916924 34.869827 41.935658 33.770325 44.476021
43.854424 44.829792 40.182556 25.335346 38.658962 37.486492 37.618793 41.013168 42.532532 41.343143 53.040455 44.794937 47.685291 62.869663 55.409748 56.099361 52.135746 68.866776 63.817181 57.611320 78.654152 61.788132 78.426849 63.111217 58.355358 46.921230 67.026779 46.567421 41.599499 36.871078 33.150414 35.352047 42.873795 32.562115 34.333900 30.896109 35.709763 33.662968 29.935318 32.486729 44.857147 35.513882 34.238235 40.012337 23.123257 46.480076
37.283787 33.381020 37.330452 43.025135 33.923016 54.099163 24.950232 53.376366 45.478325 40.551403 43.052727 53.649548 47.884686 55.537128 49.055073 49.625278 52.154091 55.145039 60.443306 53.459442 71.794693 51.296745 56.689621 59.368725 57.478077 69.084747 48.604492 43.721230 49.049229 43.670830 49.515652 48.791149 39.876358 21.866985 34.992935 53.016308 48.392365 41.950039 37.360023 42.811981 44.149212 45.043842 34.549759 46.921116 33.970619 28.084763
15.145586 32.388729 26.325422 40.568695 52.859089 30.780254 39.421864 60.418571 40.769249 33.870972 39.422703 44.655453 48.886600 41.451923 52.604332 30.254684 59.866402 56.231842 50.100109 42.004704 63.010777 67.948860 60.654728 49.064873 42.764664 40.600391 44.252106 52.890537 48.762436 50.413937 49.461922 37.601059 41.761223 30.196793 42.314312 44.377689 43.858768 32.991997 51.303299 40.882149 33.739170 45.479374 31.664326 22.391541 38.289272 37.550381
30.326794 19.828876 46.241329 39.938206 37.044918 32.944466 46.909515 33.201794 56.759975 46.794899 50.361874 41.634007 42.961193 45.095852 40.714615 36.886944 56.790581 53.381397 50.915554 51.520416 48.615368 61.210194 40.236507 44.977680 42.176731 44.280231 47.001896 38.423004 45.598598 35.884796 57.633286 35.462170 39.087975 40.162548 44.583019 42.873310 40.291321 38.334862 24.163408 38.132957 36.749302 28.532036 49.425674 36.320526 40.374622 48.266640
28.882689 47.093987 34.498905 35.175278 31.219467 35.048309 34.958023 36.438828 22.934061 41.852280 30.939835 44.400032 53.807827 36.624977 46.432739 42.976109 49.884987 62.668171 45.249298 20.208847 33.610855 48.500065 42.165615 42.668301 39.301899 38.642162 55.019543 45.478638 50.594177 42.144283 27.803293 37.235279 35.488621 49.782566 38.788673 38.192776 28.742893 33.408611 35.618099 26.801325 49.329422 44.172409 29.880121 34.641041 33.671467 29.458532
52.938057 29.784744 29.278135 37.140442 35.605919 46.382732 33.958523 35.294292 39.868767 39.699425 46.239326 37.105839 44.519287 37.449043 21.601265 46.895313 45.664700 36.163937 37.140865 45.996223 38.589054 44.270454 48.578197 44.778965 38.611053 50.011059 51.765247 35.504475 48.757511 39.627762 50.357735 35.751202 36.427486 35.016171 44.008480 32.022369 25.870586 43.719513 37.714432 42.731602 42.715416 30.915665 36.247524 49.819096 46.087242 31.400747
43.337330 42.772640 32.053917 19.819035 45.250320 45.582729 43.356148 43.357723 35.905357 51.449818 40.546921 47.262383 40.540455 31.737968 37.454384 25.508554 40.264904 43.256012 44.180305 43.808990 30.799606 38.007431 46.777130 41.015217 26.593662 45.046898 34.425217 42.595840 28.175835 34.678352 37.483620 40.024231 42.290714 36.943935 34.956696 35.782242 33.462265 54.460026 35.335976 36.361431 35.890064 50.337189 40.294186 35.381302 47.656708 35.088795
38.645084 22.493559 41.226074 46.338184 35.333107 35.655415 44.764343 41.628056 33.154053 38.893761 35.782459 32.813049 29.987078 36.053215 42.032043 40.874886 23.761087 44.032387 35.643063 51.656521 31.455631 37.711967 46.332676 29.157627 47.195911 42.222694 38.079372 27.580940 36.462280 30.033388 26.082052 18.939451 29.392832 40.827049 41.363068 35.947968 34.582275 34.724575 26.467192 44.688156 36.894489 35.582214 36.277878 29.099346 42.339081 37.762852
43.887348 33.050373 36.896633 40.278812 36.047596 25.649727 31.204258 37.732044 31.918528 49.486580 54.489555 33.976135 37.407104 34.388638 34.253529 37.557213 39.777264 44.755901 29.917601 37.943977 46.442219 28.466242 36.452263 41.611973 22.565155 54.586906 30.642761 34.045265 31.579119 29.240637 50.799477 37.266693 37.803204 36.808529 28.029493 33.559536 31.936327 26.405529 34.642548 10.161072 40.424721 53.681553 54.080341 41.129257 27.143093 24.403513
36.053890 30.521351 27.826582 45.025314 33.327114 27.779459 31.431807 29.605936 39.216675 46.222061 42.121872 35.812355 30.970461 29.014053 43.656780 41.218300 41.270370 36.287739 49.385475 41.680042 29.809963 24.161282 34.094025 32.870560 37.812328 28.044790 37.643185 41.670547 22.518677 26.416616 31.572151 36.168198 23.681341 43.671616 47.832363 41.207077 24.639387 24.602699 30.073465 36.376728 40.590729 32.326828 43.422783 37.565617 36.982475 57.002266
