5.81e-001	5.88729e-001
5.86e-001	5.92742e-001
5.91e-001	5.96733e-001
5.96e-001	6.00700e-001
6.01e-001	6.04643e-001
6.06e-001	6.08563e-001
6.11e-001	6.12459e-001
6.16e-001	6.16331e-001
6.21e-001	6.20179e-001
6.26e-001	6.24004e-001
6.31e-001	6.27805e-001
6.36e-001	6.31582e-001
6.41e-001	6.35335e-001
6.46e-001	6.39063e-001
6.51e-001	6.42768e-001
6.56e-001	6.46449e-001
6.61e-001	6.50106e-001
6.66e-001	6.53739e-001
6.71e-001	6.57348e-001
6.76e-001	6.60932e-001
6.81e-001	6.64492e-001
6.86e-001	6.68029e-001
6.91e-001	6.71541e-001
6.96e-001	6.75028e-001
7.01e-001	6.78492e-001
7.06e-001	6.81931e-001
7.11e-001	6.85347e-001
7.16e-001	6.88738e-001
7.21e-001	6.92105e-001
7.26e-001	6.95447e-001
7.31e-001	6.98766e-001
7.36e-001	7.02060e-001
7.41e-001	7.05330e-001
7.46e-001	7.08576e-001
7.51e-001	7.11798e-001
7.56e-001	7.14996e-001
7.61e-001	7.18169e-001
7.66e-001	7.21319e-001
7.71e-001	7.24445e-001
7.76e-001	7.27546e-001
7.81e-001	7.30624e-001
7.86e-001	7.33678e-001
7.91e-001	7.36707e-001
7.96e-001	7.39713e-001
8.01e-001	7.42695e-001
8.06e-001	7.45654e-001
8.11e-001	7.48588e-001
8.16e-001	7.51499e-001
8.21e-001	7.54386e-001
8.26e-001	7.57250e-001
8.31e-001	7.60090e-001
8.36e-001	7.62906e-001
8.41e-001	7.65699e-001
8.46e-001	7.68469e-001
8.51e-001	7.71215e-001
8.56e-001	7.73938e-001
8.61e-001	7.76638e-001
8.66e-001	7.79315e-001
8.71e-001	7.81969e-001
8.76e-001	7.84599e-001
8.81e-001	7.87207e-001
8.86e-001	7.89792e-001
8.91e-001	7.92354e-001
8.96e-001	7.94893e-001
9.01e-001	7.97410e-001
9.06e-001	7.99904e-001
9.11e-001	8.02375e-001
9.16e-001	8.04824e-001
9.21e-001	8.07251e-001
9.26e-001	8.09656e-001
9.31e-001	8.12038e-001
9.36e-001	8.14398e-001
9.41e-001	8.16737e-001
9.46e-001	8.19053e-001
9.51e-001	8.21348e-001
9.56e-001	8.23621e-001
9.61e-001	8.25872e-001
9.66e-001	8.28102e-001
9.71e-001	8.30310e-001
9.76e-001	8.32497e-001
9.81e-001	8.34663e-001
9.86e-001	8.36807e-001
9.91e-001	8.38931e-001
9.96e-001	8.41034e-001
1.00e+000	8.43115e-001
1.01e+000	8.45176e-001
1.01e+000	8.47217e-001
1.02e+000	8.49237e-001
1.02e+000	8.51236e-001
1.03e+000	8.53215e-001
1.03e+000	8.55174e-001
1.04e+000	8.57113e-001
1.04e+000	8.59032e-001
1.05e+000	8.60931e-001
1.05e+000	8.62810e-001
1.06e+000	8.64670e-001
1.06e+000	8.66510e-001
1.07e+000	8.68331e-001
1.07e+000	8.70132e-001
1.08e+000	8.71914e-001
1.08e+000	8.73677e-001
1.09e+000	8.75421e-001
1.09e+000	8.77147e-001
1.10e+000	8.78853e-001
1.10e+000	8.80541e-001
1.11e+000	8.82211e-001
1.11e+000	8.83862e-001
1.12e+000	8.85495e-001
1.12e+000	8.87109e-001
1.13e+000	8.88706e-001
1.13e+000	8.90285e-001
1.14e+000	8.91846e-001
1.14e+000	8.93390e-001
1.15e+000	8.94916e-001
1.15e+000	8.96424e-001
1.16e+000	8.97916e-001
1.16e+000	8.99390e-001
1.17e+000	9.00847e-001
1.17e+000	9.02287e-001
1.18e+000	9.03711e-001
1.18e+000	9.05118e-001
1.19e+000	9.06508e-001
1.19e+000	9.07882e-001
1.20e+000	9.09240e-001
1.20e+000	9.10581e-001
1.21e+000	9.11907e-001
1.21e+000	9.13216e-001
1.22e+000	9.14510e-001
1.22e+000	9.15788e-001
1.23e+000	9.17051e-001
1.23e+000	9.18298e-001
1.24e+000	9.19531e-001
1.24e+000	9.20747e-001
1.25e+000	9.21949e-001
1.25e+000	9.23136e-001
1.26e+000	9.24309e-001
1.26e+000	9.25466e-001
1.27e+000	9.26610e-001
1.27e+000	9.27738e-001
1.28e+000	9.28853e-001
1.28e+000	9.29953e-001
1.29e+000	9.31040e-001
1.29e+000	9.32112e-001
1.30e+000	9.33171e-001
1.30e+000	9.34216e-001
1.31e+000	9.35248e-001
1.31e+000	9.36266e-001
1.32e+000	9.37271e-001
1.32e+000	9.38263e-001
1.33e+000	9.39241e-001
1.33e+000	9.40207e-001
1.34e+000	9.41160e-001
1.34e+000	9.42101e-001
1.35e+000	9.43029e-001
1.35e+000	9.43944e-001
1.36e+000	9.44848e-001
1.36e+000	9.45739e-001
1.37e+000	9.46618e-001
1.37e+000	9.47485e-001
1.38e+000	9.48340e-001
1.38e+000	9.49184e-001
1.39e+000	9.50016e-001
1.39e+000	9.50837e-001
1.40e+000	9.51646e-001
1.40e+000	9.52444e-001
1.41e+000	9.53231e-001
1.41e+000	9.54007e-001
1.42e+000	9.54772e-001
1.42e+000	9.55526e-001
1.43e+000	9.56270e-001
1.43e+000	9.57003e-001
1.44e+000	9.57726e-001
1.44e+000	9.58438e-001
1.45e+000	9.59141e-001
1.45e+000	9.59833e-001
1.46e+000	9.60515e-001
1.46e+000	9.61187e-001
1.47e+000	9.61850e-001
1.47e+000	9.62503e-001
1.48e+000	9.63146e-001
1.48e+000	9.63780e-001
1.49e+000	9.64405e-001
1.49e+000	9.65020e-001
1.50e+000	9.65627e-001
1.50e+000	9.66224e-001
1.51e+000	9.66812e-001
1.51e+000	9.67392e-001
1.52e+000	9.67963e-001
1.52e+000	9.68525e-001
1.53e+000	9.69079e-001
1.53e+000	9.69625e-001
1.54e+000	9.70162e-001
1.54e+000	9.70691e-001
1.55e+000	9.71212e-001
1.55e+000	9.71725e-001
1.56e+000	9.72230e-001
1.56e+000	9.72727e-001
1.57e+000	9.73217e-001
1.57e+000	9.73698e-001
1.58e+000	9.74173e-001
1.58e+000	9.74640e-001
1.59e+000	9.75100e-001
1.59e+000	9.75552e-001
1.60e+000	9.75997e-001
1.60e+000	9.76436e-001
1.61e+000	9.76867e-001
1.61e+000	9.77291e-001
1.62e+000	9.77709e-001
1.62e+000	9.78120e-001
1.63e+000	9.78524e-001
1.63e+000	9.78922e-001
1.64e+000	9.79313e-001
1.64e+000	9.79698e-001
1.65e+000	9.80077e-001
1.65e+000	9.80450e-001
1.66e+000	9.80816e-001
1.66e+000	9.81177e-001
1.67e+000	9.81531e-001
1.67e+000	9.81880e-001
1.68e+000	9.82223e-001
1.68e+000	9.82560e-001
1.69e+000	9.82891e-001
1.69e+000	9.83217e-001
1.70e+000	9.83538e-001
1.70e+000	9.83853e-001
1.71e+000	9.84163e-001
1.71e+000	9.84468e-001
1.72e+000	9.84767e-001
1.72e+000	9.85061e-001
1.73e+000	9.85351e-001
1.73e+000	9.85635e-001
1.74e+000	9.85914e-001
1.74e+000	9.86189e-001
1.75e+000	9.86459e-001
1.75e+000	9.86724e-001
1.76e+000	9.86985e-001
1.76e+000	9.87241e-001
1.77e+000	9.87493e-001
1.77e+000	9.87740e-001
1.78e+000	9.87983e-001
1.78e+000	9.88222e-001
1.79e+000	9.88456e-001
1.79e+000	9.88686e-001
1.80e+000	9.88912e-001
1.80e+000	9.89135e-001
1.81e+000	9.89353e-001
1.81e+000	9.89567e-001
1.82e+000	9.89777e-001
1.82e+000	9.89984e-001
1.83e+000	9.90187e-001
1.83e+000	9.90386e-001
1.84e+000	9.90582e-001
1.84e+000	9.90774e-001
1.85e+000	9.90963e-001
1.85e+000	9.91148e-001
1.86e+000	9.91329e-001
1.86e+000	9.91508e-001
1.87e+000	9.91683e-001
1.87e+000	9.91855e-001
1.88e+000	9.92023e-001
1.88e+000	9.92189e-001
1.89e+000	9.92351e-001
1.89e+000	9.92511e-001
1.90e+000	9.92667e-001
1.90e+000	9.92821e-001
1.91e+000	9.92971e-001
1.91e+000	9.93119e-001
1.92e+000	9.93264e-001
1.92e+000	9.93406e-001
1.93e+000	9.93546e-001
1.93e+000	9.93683e-001
1.94e+000	9.93817e-001
1.94e+000	9.93949e-001
1.95e+000	9.94078e-001
1.95e+000	9.94204e-001
1.96e+000	9.94329e-001
1.96e+000	9.94450e-001
1.97e+000	9.94570e-001
1.97e+000	9.94687e-001
1.98e+000	9.94802e-001
1.98e+000	9.94914e-001
1.99e+000	9.95025e-001
1.99e+000	9.95133e-001
2.00e+000	9.95239e-001
2.00e+000	9.95343e-001
2.01e+000	9.95445e-001
2.01e+000	9.95545e-001
2.02e+000	9.95642e-001
2.02e+000	9.95738e-001
2.03e+000	9.95832e-001
2.03e+000	9.95924e-001
2.04e+000	9.96015e-001
2.04e+000	9.96103e-001
2.05e+000	9.96190e-001
2.05e+000	9.96275e-001
2.06e+000	9.96358e-001
2.06e+000	9.96439e-001
2.07e+000	9.96519e-001
2.07e+000	9.96598e-001
2.08e+000	9.96674e-001
2.08e+000	9.96749e-001
2.09e+000	9.96823e-001
2.09e+000	9.96895e-001
2.10e+000	9.96965e-001
2.10e+000	9.97034e-001
2.11e+000	9.97102e-001
2.11e+000	9.97168e-001
2.12e+000	9.97233e-001
2.12e+000	9.97296e-001
2.13e+000	9.97358e-001
2.13e+000	9.97419e-001
2.14e+000	9.97478e-001
2.14e+000	9.97537e-001
2.15e+000	9.97594e-001
2.15e+000	9.97650e-001
2.16e+000	9.97704e-001
2.16e+000	9.97758e-001
2.17e+000	9.97810e-001
2.17e+000	9.97861e-001
2.18e+000	9.97911e-001
2.18e+000	9.97960e-001
2.19e+000	9.98008e-001
2.19e+000	9.98055e-001
2.20e+000	9.98101e-001
2.20e+000	9.98146e-001
2.21e+000	9.98190e-001
2.21e+000	9.98233e-001
2.22e+000	9.98275e-001
2.22e+000	9.98316e-001
2.23e+000	9.98356e-001
2.23e+000	9.98395e-001
2.24e+000	9.98434e-001
2.24e+000	9.98472e-001
2.25e+000	9.98508e-001
2.25e+000	9.98544e-001
2.26e+000	9.98579e-001
2.26e+000	9.98614e-001
2.27e+000	9.98647e-001
2.27e+000	9.98680e-001
2.28e+000	9.98712e-001
2.28e+000	9.98744e-001
2.29e+000	9.98774e-001
2.29e+000	9.98804e-001
2.30e+000	9.98834e-001
2.30e+000	9.98862e-001
2.31e+000	9.98890e-001
2.31e+000	9.98918e-001
2.32e+000	9.98944e-001
2.32e+000	9.98971e-001
2.33e+000	9.98996e-001
2.33e+000	9.99021e-001
2.34e+000	9.99045e-001
2.34e+000	9.99069e-001
2.35e+000	9.99092e-001
2.35e+000	9.99115e-001
2.36e+000	9.99137e-001
2.36e+000	9.99159e-001
2.37e+000	9.99180e-001
2.37e+000	9.99201e-001
2.38e+000	9.99221e-001
2.38e+000	9.99241e-001
2.39e+000	9.99260e-001
2.39e+000	9.99279e-001
2.40e+000	9.99297e-001
2.40e+000	9.99315e-001
2.41e+000	9.99332e-001
2.41e+000	9.99349e-001
2.42e+000	9.99366e-001
2.42e+000	9.99382e-001
2.43e+000	9.99398e-001
2.43e+000	9.99414e-001
2.44e+000	9.99429e-001
2.44e+000	9.99444e-001
2.45e+000	9.99458e-001
2.45e+000	9.99472e-001
2.46e+000	9.99486e-001
2.46e+000	9.99499e-001
2.47e+000	9.99512e-001
2.47e+000	9.99525e-001
2.48e+000	9.99537e-001
2.48e+000	9.99550e-001
2.49e+000	9.99561e-001
2.49e+000	9.99573e-001
2.50e+000	9.99584e-001
2.50e+000	9.99595e-001
2.51e+000	9.99606e-001
2.51e+000	9.99616e-001
2.52e+000	9.99626e-001
2.52e+000	9.99636e-001
2.53e+000	9.99646e-001
2.53e+000	9.99656e-001
2.54e+000	9.99665e-001
2.54e+000	9.99674e-001
2.55e+000	9.99682e-001
2.55e+000	9.99691e-001
2.56e+000	9.99699e-001
2.56e+000	9.99707e-001
2.57e+000	9.99715e-001
2.57e+000	9.99723e-001
2.58e+000	9.99730e-001
2.58e+000	9.99738e-001
2.59e+000	9.99745e-001
2.59e+000	9.99752e-001
2.60e+000	9.99759e-001
2.60e+000	9.99765e-001
2.61e+000	9.99772e-001
2.61e+000	9.99778e-001
2.62e+000	9.99784e-001
2.62e+000	9.99790e-001
2.63e+000	9.99796e-001
2.63e+000	9.99801e-001
2.64e+000	9.99807e-001
2.64e+000	9.99812e-001
2.65e+000	9.99817e-001
2.65e+000	9.99822e-001
2.66e+000	9.99827e-001
2.66e+000	9.99832e-001
2.67e+000	9.99837e-001
2.67e+000	9.99841e-001
2.68e+000	9.99846e-001
2.68e+000	9.99850e-001
2.69e+000	9.99854e-001
2.69e+000	9.99859e-001
2.70e+000	9.99863e-001
2.70e+000	9.99866e-001
2.71e+000	9.99870e-001
2.71e+000	9.99874e-001
2.72e+000	9.99877e-001
2.72e+000	9.99881e-001
2.73e+000	9.99884e-001
2.73e+000	9.99888e-001
2.74e+000	9.99891e-001
2.74e+000	9.99894e-001
2.75e+000	9.99897e-001
2.75e+000	9.99900e-001
2.76e+000	9.99903e-001
2.76e+000	9.99906e-001
2.77e+000	9.99908e-001
2.77e+000	9.99911e-001
2.78e+000	9.99914e-001
2.78e+000	9.99916e-001
2.79e+000	9.99918e-001
2.79e+000	9.99921e-001
2.80e+000	9.99923e-001
2.80e+000	9.99925e-001
2.81e+000	9.99928e-001
2.81e+000	9.99930e-001
2.82e+000	9.99932e-001
2.82e+000	9.99934e-001
2.83e+000	9.99936e-001
2.83e+000	9.99938e-001
2.84e+000	9.99939e-001
2.84e+000	9.99941e-001
2.85e+000	9.99943e-001
2.85e+000	9.99945e-001
2.86e+000	9.99946e-001
2.86e+000	9.99948e-001
2.87e+000	9.99949e-001
2.87e+000	9.99951e-001
2.88e+000	9.99952e-001
2.88e+000	9.99954e-001
2.89e+000	9.99955e-001
2.89e+000	9.99957e-001
2.90e+000	9.99958e-001
2.90e+000	9.99959e-001
2.91e+000	9.99960e-001
2.91e+000	9.99962e-001
2.92e+000	9.99963e-001
2.92e+000	9.99964e-001
2.93e+000	9.99965e-001
2.93e+000	9.99966e-001
2.94e+000	9.99967e-001
2.94e+000	9.99968e-001
2.95e+000	9.99969e-001
2.95e+000	9.99970e-001
2.96e+000	9.99971e-001
2.96e+000	9.99972e-001
2.97e+000	9.99973e-001
2.97e+000	9.99973e-001
2.98e+000	9.99974e-001
2.98e+000	9.99975e-001
2.99e+000	9.99976e-001
2.99e+000	9.99977e-001
3.00e+000	9.99977e-001
3.00e+000	9.99978e-001
3.01e+000	9.99979e-001
3.01e+000	9.99979e-001
3.02e+000	9.99980e-001
3.02e+000	9.99981e-001
3.03e+000	9.99981e-001
3.03e+000	9.99982e-001
3.04e+000	9.99982e-001
3.04e+000	9.99983e-001
3.05e+000	9.99983e-001
3.05e+000	9.99984e-001
3.06e+000	9.99985e-001
3.06e+000	9.99985e-001
3.07e+000	9.99985e-001
3.07e+000	9.99986e-001
3.08e+000	9.99986e-001
3.08e+000	9.99987e-001
3.09e+000	9.99987e-001
3.09e+000	9.99988e-001
3.10e+000	9.99988e-001
3.10e+000	9.99988e-001
3.11e+000	9.99989e-001
3.11e+000	9.99989e-001
3.12e+000	9.99989e-001
3.12e+000	9.99990e-001
3.13e+000	9.99990e-001
3.13e+000	9.99990e-001
3.14e+000	9.99991e-001
3.14e+000	9.99991e-001
3.15e+000	9.99991e-001
3.15e+000	9.99992e-001
3.16e+000	9.99992e-001
3.16e+000	9.99992e-001
3.17e+000	9.99992e-001
3.17e+000	9.99993e-001
3.18e+000	9.99993e-001
3.18e+000	9.99993e-001
3.19e+000	9.99993e-001
3.19e+000	9.99994e-001
3.20e+000	9.99994e-001
3.20e+000	9.99994e-001
3.21e+000	9.99994e-001
3.21e+000	9.99994e-001
3.22e+000	9.99995e-001
3.22e+000	9.99995e-001
3.23e+000	9.99995e-001
3.23e+000	9.99995e-001
3.24e+000	9.99995e-001
3.24e+000	9.99995e-001
3.25e+000	9.99996e-001
3.25e+000	9.99996e-001
3.26e+000	9.99996e-001
3.26e+000	9.99996e-001
3.27e+000	9.99996e-001
3.27e+000	9.99996e-001
3.28e+000	9.99996e-001
3.28e+000	9.99997e-001
3.29e+000	9.99997e-001
3.29e+000	9.99997e-001
3.30e+000	9.99997e-001
3.30e+000	9.99997e-001
3.31e+000	9.99997e-001
3.31e+000	9.99997e-001
3.32e+000	9.99997e-001
3.32e+000	9.99997e-001
3.33e+000	9.99997e-001
3.33e+000	9.99998e-001
3.34e+000	9.99998e-001
3.34e+000	9.99998e-001
3.35e+000	9.99998e-001
3.35e+000	9.99998e-001
3.36e+000	9.99998e-001
3.36e+000	9.99998e-001
3.37e+000	9.99998e-001
3.37e+000	9.99998e-001
3.38e+000	9.99998e-001
3.38e+000	9.99998e-001
3.39e+000	9.99998e-001
3.39e+000	9.99998e-001
3.40e+000	9.99998e-001
3.40e+000	9.99998e-001
3.41e+000	9.99999e-001
3.41e+000	9.99999e-001
3.42e+000	9.99999e-001
3.42e+000	9.99999e-001
3.43e+000	9.99999e-001
3.43e+000	9.99999e-001
3.44e+000	9.99999e-001
3.44e+000	9.99999e-001
3.45e+000	9.99999e-001
3.45e+000	9.99999e-001
3.46e+000	9.99999e-001
3.46e+000	9.99999e-001
3.47e+000	9.99999e-001
3.47e+000	9.99999e-001
3.48e+000	9.99999e-001
3.48e+000	9.99999e-001
3.49e+000	9.99999e-001
3.49e+000	9.99999e-001
3.50e+000	9.99999e-001
